customer_id,customer_type
C08411,returning
C08412,new
C08413,returning
C08414,returning
C08415,returning
C08416,new
C08417,returning
C08418,returning
C08419,returning
C08420,returning
C08421,new
C08422,returning
C08423,returning
C08424,returning
C08425,new
C08426,new
C08427,new
C08428,returning
C08429,returning
C08430,new
C08431,new
C08432,returning
C08433,returning
C08434,returning
C08435,returning
C08436,returning
C08437,returning
C08438,returning
C08439,returning
C08440,returning
C08441,returning
C08442,returning
C08443,returning
C08444,returning
C08445,returning
C08446,returning
C08447,returning
C08448,returning
C08449,returning
C08450,returning
C08451,returning
C08452,new
C08453,returning
C08454,returning
C08455,returning
C08456,returning
C08457,returning
C08458,returning
C08459,returning
C08460,returning
C08461,returning
C08462,returning
C08463,returning
C08464,new
C08465,new
C08466,returning
C08467,returning
C08468,returning
C08469,returning
C08470,returning
C08471,returning
C08472,new
C08473,returning
C08474,new
C08475,returning
C08476,returning
C08477,new
C08478,new
C08479,new
C08480,new
C08481,returning
C08482,returning
C08483,new
C08484,new
C08485,returning
C08486,returning
C08487,returning
C08488,new
C08489,returning
C08490,returning
C08491,returning
C08492,returning
C08493,returning
C08494,new
C08495,returning
C08496,new
C08497,returning
C08498,new
C08499,returning
C08500,new
C08501,returning
C08502,new
C08503,returning
C08504,new
C08505,new
C08506,returning
C08507,new
C08508,returning
C08509,new
C08510,returning
C08511,new
C08512,returning
C08513,new
C08514,returning
C08515,new
C08516,returning
C08517,returning
C08518,new
C08519,returning
C08520,returning
C08521,returning
C08522,returning
C08523,new
C08524,new
C08525,new
C08526,returning
C08527,returning
C08528,returning
C08529,new
C08530,new
C08531,returning
C08532,returning
C08533,new
C08534,returning
C08535,returning
C08536,returning
C08537,returning
C08538,new
C08539,returning
C08540,returning
C08541,returning
C08542,returning
C08543,returning
C08544,returning
C08545,new
C08546,new
C08547,new
C08548,new
C08549,returning
C08550,returning
C08551,new
C08552,returning
C08553,new
C08554,returning
C08555,returning
C08556,returning
C08557,new
C08558,returning
C08559,returning
C08560,new
C08561,new
C08562,returning
C08563,new
C08564,returning
C08565,returning
C08566,returning
C08567,new
C08568,returning
C08569,new
C08570,returning
C08571,returning
C08572,returning
C08573,returning
C08574,new
C08575,returning
C08576,returning
C08577,returning
C08578,new
C08579,new
C08580,new
C08581,returning
C08582,returning
C08583,returning
C08584,returning
C08585,new
C08586,new
C08587,returning
C08588,new
C08589,returning
C08590,new
C08591,new
C08592,returning
C08593,returning
C08594,returning
C08595,new
C08596,new
C08597,new
C08598,returning
C08599,returning
C08600,new
C08601,new
C08602,new
C08603,new
C08604,returning
C08605,new
C08606,returning
C08607,returning
C08608,new
C08609,new
C08610,returning
C08611,returning
C08612,new
C08613,new
C08614,new
C08615,returning
C08616,returning
C08617,new
C08618,returning
C08619,returning
C08620,returning
C08621,returning
C08622,returning
C08623,returning
C08624,new
C08625,returning
C08626,returning
C08627,new
C08628,returning
C08629,new
C08630,returning
C08631,returning
C08632,returning
C08633,new
C08634,returning
C08635,returning
C08636,new
C08637,returning
C08638,new
C08639,returning
C08640,returning
C08641,new
C08642,returning
C08643,new
C08644,new
C08645,returning
C08646,new
C08647,returning
C08648,returning
C08649,returning
C08650,returning
C08651,returning
C08652,returning
C08653,returning
C08654,returning
C08655,new
C08656,returning
C08657,returning
C08658,returning
C08659,new
C08660,returning
C08661,returning
C08662,new
C08663,new
C08664,returning
C08665,returning
C08666,returning
C08667,returning
C08668,returning
C08669,returning
C08670,returning
C08671,returning
C08672,new
C08673,returning
C08674,returning
C08675,returning
C08676,returning
C08677,new
C08678,new
C08679,new
C08680,new
C08681,returning
C08682,returning
C08683,returning
C08684,returning
C08685,returning
C08686,returning
C08687,new
C08688,new
C08689,returning
C08690,returning
C08691,new
C08692,new
C08693,new
C08694,new
C08695,new
C08696,returning
C08697,returning
C08698,new
C08699,returning
C08700,returning
C08701,new
C08702,returning
C08703,returning
C08704,new
C08705,new
C08706,returning
C08707,returning
C08708,new
C08709,returning
C08710,returning
C08711,returning
C08712,returning
C08713,returning
C08714,new
C08715,new
C08716,returning
C08717,returning
C08718,new
C08719,returning
C08720,new
C08721,returning
C08722,returning
C08723,returning
C08724,returning
C08725,returning
C08726,new
C08727,returning
C08728,returning
C08729,returning
C08730,returning
C08731,returning
C08732,returning
C08733,returning
C08734,new
C08735,new
C08736,returning
C08737,returning
C08738,returning
C08739,new
C08740,new
C08741,returning
C08742,returning
C08743,returning
C08744,new
C08745,new
C08746,new
C08747,returning
C08748,new
C08749,returning
C08750,returning
C08751,returning
C08752,new
C08753,new
C08754,new
C08755,returning
C08756,returning
C08757,new
C08758,new
C08759,new
C08760,returning
C08761,returning
C08762,new
C08763,returning
C08764,returning
C08765,returning
C08766,returning
C08767,returning
C08768,new
C08769,returning
C08770,returning
C08771,returning
C08772,new
C08773,new
C08774,new
C08775,new
C08776,returning
C08777,new
C08778,returning
C08779,returning
C08780,new
C08781,returning
C08782,new
C08783,returning
C08784,new
C08785,returning
C08786,returning
C08787,returning
C08788,new
C08789,new
C08790,new
C08791,new
C08792,returning
C08793,returning
C08794,new
C08795,returning
C08796,new
C08797,new
C08798,returning
C08799,returning
C08800,new
C08801,returning
C08802,new
C08803,returning
C08804,new
C08805,returning
C08806,new
C08807,returning
C08808,returning
C08809,returning
C08810,returning
C08811,new
C08812,new
C08813,new
C08814,new
C08815,returning
C08816,returning
C08817,returning
C08818,new
C08819,returning
C08820,returning
C08821,returning
C08822,returning
C08823,new
C08824,returning
C08825,returning
C08826,returning
C08827,new
C08828,returning
C08829,new
C08830,returning
C08831,new
C08832,new
C08833,returning
C08834,returning
C08835,returning
C08836,returning
C08837,returning
C08838,new
C08839,new
C08840,returning
C08841,new
C08842,returning
C08843,new
C08844,returning
C08845,returning
C08846,returning
C08847,returning
C08848,new
C08849,returning
C08850,returning
C08851,new
C08852,new
C08853,returning
C08854,new
C08855,returning
C08856,new
C08857,returning
C08858,returning
C08859,returning
C08860,returning
C08861,new
C08862,returning
C08863,returning
C08864,new
C08865,returning
C08866,returning
C08867,returning
C08868,returning
C08869,returning
C08870,returning
C08871,returning
C08872,returning
C08873,returning
C08874,returning
C08875,returning
C08876,returning
C08877,new
C08878,new
C08879,returning
C08880,new
C08881,returning
C08882,returning
C08883,returning
C08884,new
C08885,new
C08886,returning
C08887,returning
C08888,returning
C08889,new
C08890,new
C08891,returning
C08892,returning
C08893,returning
C08894,new
C08895,returning
C08896,new
C08897,new
C08898,returning
C08899,returning
C08900,returning
C08901,new
C08902,returning
C08903,returning
C08904,returning
C08905,returning
C08906,new
C08907,returning
C08908,returning
C08909,new
C08910,returning
C08911,new
C08912,new
C08913,returning
C08914,returning
C08915,new
C08916,new
C08917,returning
C08918,returning
C08919,returning
C08920,new
C08921,returning
C08922,new
C08923,returning
C08924,returning
C08925,new
C08926,new
C08927,returning
C08928,new
C08929,returning
C08930,returning
C08931,new
C08932,returning
C08933,returning
C08934,returning
C08935,returning
C08936,returning
C08937,returning
C08938,returning
C08939,returning
C08940,returning
C08941,new
C08942,returning
C08943,returning
C08944,returning
C08945,new
C08946,new
C08947,returning
C08948,new
C08949,new
C08950,returning
C08951,returning
C08952,returning
C08953,returning
C08954,returning
C08955,new
C08956,returning
C08957,returning
C08958,new
C08959,returning
C08960,returning
C08961,new
C08962,new
C08963,new
C08964,returning
C08965,returning
C08966,new
C08967,new
C08968,returning
C08969,new
C08970,returning
C08971,returning
C08972,new
C08973,returning
C08974,returning
C08975,new
C08976,new
C08977,returning
C08978,returning
C08979,returning
C08980,returning
C08981,new
C08982,new
C08983,returning
C08984,new
C08985,returning
C08986,new
C08987,returning
C08988,new
C08989,returning
C08990,returning
C08991,returning
C08992,returning
C08993,new
C08994,returning
C08995,returning
C08996,new
C08997,returning
C08998,new
C08999,returning
C09000,returning
C09001,returning
C09002,returning
C09003,new
C09004,new
C09005,returning
C09006,returning
C09007,new
C09008,returning
C09009,returning
C09010,returning
C09011,returning
C09012,returning
C09013,new
C09014,returning
C09015,returning
C09016,returning
C09017,returning
C09018,returning
C09019,new
C09020,returning
C09021,new
C09022,returning
C09023,returning
C09024,returning
C09025,returning
C09026,returning
C09027,returning
C09028,new
C09029,returning
C09030,new
C09031,new
C09032,returning
C09033,returning
C09034,returning
C09035,new
C09036,returning
C09037,returning
C09038,returning
C09039,returning
C09040,new
C09041,new
C09042,new
C09043,returning
C09044,new
C09045,new
C09046,returning
C09047,new
C09048,new
C09049,returning
C09050,new
C09051,returning
C09052,new
C09053,returning
C09054,returning
C09055,new
C09056,new
C09057,returning
C09058,new
C09059,returning
C09060,returning
C09061,returning
C09062,returning
C09063,new
C09064,returning
C09065,returning
C09066,returning
C09067,returning
C09068,returning
C09069,returning
C09070,new
C09071,returning
C09072,returning
C09073,returning
C09074,returning
C09075,returning
C09076,new
C09077,returning
C09078,new
C09079,returning
C09080,new
C09081,new
C09082,returning
C09083,new
C09084,returning
C09085,returning
C09086,new
C09087,returning
C09088,returning
C09089,returning
C09090,returning
C09091,new
C09092,returning
C09093,returning
C09094,returning
C09095,returning
C09096,new
C09097,new
C09098,new
C09099,returning
C09100,returning
C09101,returning
C09102,returning
C09103,new
C09104,new
C09105,new
C09106,returning
C09107,returning
C09108,new
C09109,new
C09110,returning
C09111,returning
C09112,returning
C09113,returning
C09114,returning
C09115,returning
C09116,new
C09117,returning
C09118,returning
C09119,returning
C09120,new
C09121,returning
C09122,new
C09123,new
C09124,returning
C09125,new
C09126,returning
C09127,returning
C09128,returning
C09129,returning
C09130,new
C09131,returning
C09132,new
C09133,returning
C09134,new
C09135,returning
C09136,new
C09137,new
C09138,returning
C09139,returning
C09140,returning
C09141,new
C09142,returning
C09143,returning
C09144,returning
C09145,returning
C09146,new
C09147,returning
C09148,returning
C09149,new
C09150,returning
C09151,returning
C09152,new
C09153,returning
C09154,returning
C09155,returning
C09156,returning
C09157,new
C09158,new
C09159,returning
C09160,new
C09161,returning
C09162,new
C09163,returning
C09164,returning
C09165,returning
C09166,new
C09167,returning
C09168,returning
C09169,new
C09170,returning
C09171,returning
C09172,new
C09173,new
C09174,returning
C09175,returning
C09176,returning
C09177,new
C09178,returning
C09179,new
C09180,returning
C09181,returning
C09182,returning
C09183,new
C09184,returning
C09185,new
C09186,returning
C09187,returning
C09188,returning
C09189,returning
C09190,returning
C09191,returning
C09192,returning
C09193,returning
C09194,returning
C09195,returning
C09196,returning
C09197,new
C09198,new
C09199,returning
C09200,new
C09201,returning
C09202,returning
C09203,returning
C09204,returning
C09205,returning
C09206,returning
C09207,new
C09208,returning
C09209,returning
C09210,returning
C09211,returning
C09212,returning
C09213,new
C09214,returning
C09215,returning
C09216,returning
C09217,returning
C09218,returning
C09219,returning
C09220,new
C09221,returning
C09222,returning
C09223,new
C09224,new
C09225,returning
C09226,new
C09227,returning
C09228,returning
C09229,new
C09230,returning
C09231,new
C09232,returning
C09233,returning
C09234,returning
C09235,returning
C09236,returning
C09237,returning
C09238,new
C09239,returning
C09240,new
C09241,new
C09242,returning
C09243,new
C09244,returning
C09245,returning
C09246,returning
C09247,new
C09248,returning
C09249,returning
C09250,new
C09251,new
C09252,returning
C09253,returning
C09254,returning
C09255,returning
C09256,new
C09257,returning
C09258,returning
C09259,new
C09260,returning
C09261,new
C09262,returning
C09263,returning
C09264,returning
C09265,returning
C09266,new
C09267,returning
C09268,returning
C09269,new
C09270,returning
C09271,returning
C09272,returning
C09273,new
C09274,returning
C09275,returning
C09276,returning
C09277,returning
C09278,returning
C09279,returning
C09280,new
C09281,returning
C09282,returning
C09283,new
C09284,new
C09285,returning
C09286,returning
C09287,returning
C09288,new
C09289,returning
C09290,returning
C09291,new
C09292,returning
C09293,returning
C09294,new
C09295,returning
C09296,returning
C09297,returning
C09298,new
C09299,returning
C09300,new
C09301,returning
C09302,new
C09303,returning
C09304,returning
C09305,returning
C09306,returning
C09307,new
C09308,returning
C09309,returning
C09310,returning
C09311,returning
C09312,new
C09313,returning
C09314,returning
C09315,new
C09316,new
C09317,returning
C09318,new
C09319,returning
C09320,returning
C09321,returning
C09322,returning
C09323,returning
C09324,new
C09325,new
C09326,returning
C09327,new
C09328,returning
C09329,returning
C09330,new
C09331,returning
C09332,returning
C09333,new
C09334,new
C09335,new
C09336,returning
C09337,returning
C09338,new
C09339,returning
C09340,returning
C09341,returning
C09342,returning
C09343,returning
C09344,new
C09345,returning
C09346,returning
C09347,new
C09348,new
C09349,new
C09350,returning
C09351,new
C09352,returning
C09353,new
C09354,new
C09355,new
C09356,new
C09357,returning
C09358,returning
C09359,new
C09360,returning
C09361,returning
C09362,new
C09363,returning
C09364,new
C09365,returning
C09366,returning
C09367,returning
C09368,returning
C09369,new
C09370,new
C09371,returning
C09372,returning
C09373,new
C09374,returning
C09375,returning
C09376,returning
C09377,new
C09378,returning
C09379,returning
C09380,returning
C09381,returning
C09382,returning
C09383,returning
C09384,returning
C09385,returning
C09386,returning
C09387,returning
C09388,returning
C09389,returning
C09390,returning
C09391,new
C09392,new
C09393,new
C09394,returning
C09395,returning
C09396,new
C09397,returning
C09398,returning
C09399,returning
C09400,returning
C09401,new
C09402,new
C09403,new
C09404,returning
C09405,returning
C09406,new
C09407,returning
C09408,returning
C09409,returning
C09410,new
C09411,new
C09412,new
C09413,new
C09414,returning
C09415,returning
C09416,returning
C09417,returning
C09418,returning
C09419,returning
C09420,returning
C09421,new
C09422,new
C09423,returning
C09424,returning
C09425,returning
C09426,new
C09427,returning
C09428,returning
C09429,returning
C09430,new
C09431,new
C09432,new
C09433,returning
C09434,returning
C09435,returning
C09436,returning
C09437,new
C09438,new
C09439,new
C09440,returning
C09441,returning
C09442,new
C09443,returning
C09444,returning
C09445,returning
C09446,returning
C09447,new
C09448,returning
C09449,returning
C09450,returning
C09451,returning
C09452,new
C09453,returning
C09454,new
C09455,new
C09456,returning
C09457,returning
C09458,new
C09459,returning
C09460,returning
C09461,returning
C09462,new
C09463,returning
C09464,returning
C09465,returning
C09466,returning
C09467,returning
C09468,returning
C09469,new
C09470,returning
C09471,returning
C09472,new
C09473,new
C09474,new
C09475,new
C09476,new
C09477,returning
C09478,returning
C09479,new
C09480,new
C09481,returning
C09482,returning
C09483,returning
C09484,returning
C09485,returning
C09486,returning
C09487,new
C09488,returning
C09489,new
C09490,returning
C09491,new
C09492,new
C09493,returning
C09494,returning
C09495,new
C09496,new
C09497,new
C09498,returning
C09499,new
C09500,returning
C09501,returning
C09502,returning
C09503,returning
C09504,returning
C09505,returning
C09506,new
C09507,returning
C09508,returning
C09509,returning
C09510,returning
C09511,new
C09512,returning
C09513,new
C09514,new
C09515,new
C09516,new
C09517,returning
C09518,returning
C09519,returning
C09520,returning
C09521,new
C09522,new
C09523,returning
C09524,new
C09525,new
C09526,new
C09527,returning
C09528,new
C09529,new
C09530,new
C09531,returning
C09532,returning
C09533,returning
C09534,returning
C09535,new
C09536,returning
C09537,new
C09538,returning
C09539,returning
C09540,new
C09541,returning
C09542,returning
C09543,returning
C09544,returning
C09545,returning
C09546,new
C09547,new
C09548,new
C09549,new
C09550,returning
C09551,returning
C09552,new
C09553,returning
C09554,returning
C09555,new
C09556,returning
C09557,new
C09558,new
C09559,returning
C09560,returning
C09561,new
C09562,returning
C09563,new
C09564,returning
C09565,new
C09566,returning
C09567,returning
C09568,new
C09569,new
C09570,new
C09571,returning
C09572,returning
C09573,returning
C09574,new
C09575,returning
C09576,returning
C09577,returning
C09578,returning
C09579,returning
C09580,returning
C09581,returning
C09582,returning
C09583,new
C09584,new
C09585,new
C09586,new
C09587,new
C09588,new
C09589,new
C09590,returning
C09591,returning
C09592,returning
C09593,new
C09594,returning
C09595,returning
C09596,new
C09597,new
C09598,returning
C09599,new
C09600,new
C09601,returning
C09602,returning
C09603,new
C09604,returning
C09605,returning
C09606,returning
C09607,new
C09608,returning
C09609,new
C09610,new
C09611,new
C09612,new
C09613,returning
C09614,new
C09615,new
C09616,returning
C09617,new
C09618,new
C09619,new
C09620,new
C09621,returning
C09622,returning
C09623,returning
C09624,returning
C09625,returning
C09626,returning
C09627,new
C09628,new
C09629,returning
C09630,returning
C09631,returning
C09632,returning
C09633,returning
C09634,new
C09635,new
C09636,new
C09637,new
C09638,returning
C09639,returning
C09640,returning
C09641,returning
C09642,new
C09643,returning
C09644,returning
C09645,new
C09646,returning
C09647,returning
C09648,returning
C09649,returning
C09650,returning
C09651,returning
C09652,returning
C09653,new
C09654,returning
C09655,returning
C09656,new
C09657,returning
C09658,returning
C09659,returning
C09660,new
C09661,returning
C09662,new
C09663,returning
C09664,returning
C09665,returning
C09666,returning
C09667,new
C09668,returning
C09669,returning
C09670,returning
C09671,returning
C09672,returning
C09673,returning
C09674,returning
C09675,returning
C09676,returning
C09677,new
C09678,returning
C09679,returning
C09680,returning
C09681,returning
C09682,returning
C09683,new
C09684,new
C09685,returning
C09686,new
C09687,returning
C09688,returning
C09689,returning
C09690,returning
C09691,returning
C09692,new
C09693,returning
C09694,returning
C09695,returning
C09696,returning
C09697,new
C09698,returning
C09699,returning
C09700,returning
C09701,new
C09702,new
C09703,returning
C09704,new
C09705,new
C09706,new
C09707,returning
C09708,new
C09709,new
C09710,returning
C09711,returning
C09712,new
C09713,new
C09714,returning
C09715,new
C09716,returning
C09717,returning
C09718,returning
C09719,new
C09720,new
C09721,new
C09722,returning
C09723,new
C09724,returning
C09725,new
C09726,new
C09727,returning
C09728,returning
C09729,returning
C09730,returning
C09731,returning
C09732,returning
C09733,new
C09734,new
C09735,new
C09736,new
C09737,returning
C09738,returning
C09739,new
C09740,returning
C09741,returning
C09742,new
C09743,new
C09744,returning
C09745,new
C09746,new
C09747,returning
C09748,returning
C09749,returning
C09750,returning
C09751,returning
C09752,returning
C09753,new
C09754,returning
C09755,new
C09756,returning
C09757,returning
C09758,returning
C09759,returning
C09760,returning
C09761,returning
C09762,new
C09763,returning
C09764,returning
C09765,returning
C09766,returning
C09767,returning
C09768,new
C09769,new
C09770,returning
C09771,new
C09772,returning
C09773,returning
C09774,new
C09775,returning
C09776,returning
C09777,returning
C09778,new
C09779,returning
C09780,returning
C09781,returning
C09782,new
C09783,new
C09784,returning
C09785,returning
C09786,new
C09787,new
C09788,new
C09789,returning
C09790,new
C09791,new
C09792,returning
C09793,returning
C09794,returning
C09795,new
C09796,new
C09797,new
C09798,returning
C09799,returning
C09800,new
C09801,returning
C09802,returning
C09803,new
C09804,new
C09805,returning
C09806,new
C09807,returning
C09808,returning
C09809,new
C09810,new
C09811,returning
C09812,new
C09813,new
C09814,new
C09815,returning
C09816,returning
C09817,returning
C09818,new
C09819,new
C09820,returning
C09821,returning
C09822,returning
C09823,returning
C09824,returning
C09825,returning
C09826,returning
C09827,returning
C09828,returning
C09829,returning
C09830,returning
C09831,new
C09832,returning
C09833,returning
C09834,new
C09835,returning
C09836,returning
C09837,returning
C09838,new
C09839,returning
C09840,returning
C09841,returning
C09842,returning
C09843,returning
C09844,returning
C09845,new
C09846,returning
C09847,returning
C09848,new
C09849,returning
C09850,returning
C09851,new
C09852,new
C09853,returning
C09854,returning
C09855,returning
C09856,new
C09857,returning
C09858,returning
C09859,returning
C09860,returning
C09861,new
C09862,returning
C09863,returning
C09864,returning
C09865,returning
C09866,new
C09867,returning
C09868,returning
C09869,new
C09870,returning
C09871,returning
C09872,returning
C09873,new
C09874,returning
C09875,returning
C09876,new
C09877,returning
C09878,new
C09879,returning
C09880,returning
C09881,returning
C09882,returning
C09883,returning
C09884,returning
C09885,returning
C09886,returning
C09887,returning
C09888,returning
C09889,new
C09890,new
C09891,returning
C09892,new
C09893,returning
C09894,returning
C09895,new
C09896,returning
C09897,new
C09898,new
C09899,new
C09900,returning
C09901,returning
C09902,returning
C09903,returning
C09904,returning
C09905,returning
C09906,new
C09907,returning
C09908,new
C09909,returning
C09910,returning
C09911,returning
C09912,new
C09913,returning
C09914,new
C09915,returning
C09916,new
C09917,returning
C09918,returning
C09919,returning
C09920,returning
C09921,new
C09922,returning
C09923,returning
C09924,returning
C09925,returning
C09926,new
C09927,new
C09928,returning
C09929,new
C09930,new
C09931,new
C09932,returning
C09933,returning
C09934,new
C09935,returning
C09936,returning
C09937,returning
C09938,new
C09939,returning
C09940,returning
C09941,returning
C09942,returning
C09943,returning
C09944,new
C09945,new
C09946,returning
C09947,returning
C09948,returning
C09949,returning
C09950,returning
C09951,returning
C09952,returning
C09953,returning
C09954,returning
C09955,returning
C09956,new
C09957,new
C09958,returning
C09959,returning
C09960,new
C09961,new
C09962,returning
C09963,new
C09964,new
C09965,new
C09966,returning
C09967,new
C09968,new
C09969,returning
C09970,returning
C09971,new
C09972,returning
C09973,new
C09974,returning
C09975,returning
C09976,new
C09977,returning
C09978,returning
C09979,returning
C09980,returning
C09981,returning
C09982,new
C09983,returning
C09984,new
C09985,returning
C09986,returning
C09987,new
C09988,new
C09989,new
C09990,new
C09991,new
C09992,returning
C09993,new
C09994,returning
C09995,returning
C09996,returning
C09997,returning
C09998,returning
C09999,new
C10000,new
